f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,label,source_path
0.0,0.0,0.119535014,-0.069300026,0.19335434,-0.22129919,0.24220863,-0.35625482,0.2980127,-0.4406829,0.17279017,-0.3928457,0.21385464,-0.6266115,0.2270977,-0.7957466,0.2341159,-0.9302379,0.10401852,-0.41415918,0.15072945,-0.65397793,0.16504595,-0.83878547,0.17266907,-0.98497987,0.015855469,-0.3860418,0.023949008,-0.61564845,0.01665006,-0.78715944,0.012721723,-0.9228948,-0.08818172,-0.3219285,-0.14024167,-0.4959371,-0.17168401,-0.61333555,-0.19666015,-0.72114676,palm,data\own\images\palm\palm_0033.jpg
0.0,0.0,0.12631306,-0.08914217,0.21514815,-0.24583076,0.28662375,-0.3758949,0.35339943,-0.45178396,0.15947679,-0.4299342,0.19805631,-0.65926313,0.21146344,-0.81702507,0.2185315,-0.9437579,0.07456744,-0.44653374,0.09105422,-0.70032644,0.09373315,-0.8665582,0.09212423,-0.99574757,-0.021718102,-0.41523194,-0.04726793,-0.648912,-0.07637308,-0.8131393,-0.10383762,-0.9408831,-0.124479815,-0.34543142,-0.19044493,-0.5128867,-0.2362374,-0.6194839,-0.2737633,-0.71878076,palm,data\own\images\palm\palm_0034.jpg
0.0,0.0,0.12814538,-0.09608974,0.21351953,-0.24568808,0.27928826,-0.3724183,0.3421495,-0.43998632,0.13980867,-0.43374327,0.17961852,-0.6687951,0.18759847,-0.8191632,0.18963902,-0.9370726,0.052931145,-0.44133383,0.06531861,-0.7137356,0.054658175,-0.8769289,0.04167987,-0.999131,-0.04622731,-0.39734733,-0.068222456,-0.6366913,-0.0970312,-0.7910235,-0.123666435,-0.90749615,-0.14306672,-0.31199628,-0.20020716,-0.45622826,-0.23810932,-0.5408071,-0.27313513,-0.61568254,palm,data\own\images\palm\palm_0035.jpg
0.0,0.0,0.11767949,-0.120036416,0.19033708,-0.25897956,0.2529161,-0.38322523,0.30709743,-0.45684424,0.124718286,-0.44177234,0.14933743,-0.6739805,0.14613467,-0.8122652,0.14092103,-0.92099243,0.040595345,-0.4476466,0.039854318,-0.716068,0.02845084,-0.87682974,0.016229304,-0.99986833,-0.055799957,-0.40697688,-0.09684529,-0.6538706,-0.12972102,-0.8202445,-0.15960512,-0.9443979,-0.14597152,-0.32864183,-0.20536277,-0.48770714,-0.23929137,-0.5714372,-0.26854393,-0.64590245,palm,data\own\images\palm\palm_0036.jpg
0.0,0.0,0.12734245,-0.09903551,0.2112471,-0.26195022,0.28014213,-0.3914391,0.33885184,-0.47438863,0.14610426,-0.4306378,0.17164613,-0.665004,0.17176238,-0.830123,0.16682692,-0.96032506,0.05693629,-0.43937066,0.064183146,-0.7016658,0.045769665,-0.8749855,0.026938176,-0.9996371,-0.042724494,-0.40174767,-0.064074785,-0.64157236,-0.095170915,-0.8062115,-0.12343199,-0.92592657,-0.1459711,-0.3262896,-0.21087453,-0.49916145,-0.25895137,-0.60912293,-0.29827386,-0.7069313,palm,data\own\images\palm\palm_0037.jpg
0.0,0.0,0.1148856,-0.10612879,0.19055705,-0.26615834,0.24507828,-0.3919837,0.29688907,-0.4619266,0.1608544,-0.42569876,0.18495193,-0.66700023,0.18520997,-0.8228712,0.18283118,-0.9455884,0.09328445,-0.4342364,0.117626764,-0.70388323,0.11692867,-0.86953527,0.110899866,-0.9938316,0.008127529,-0.3952465,-0.012366795,-0.64081264,-0.04532228,-0.8009117,-0.075398505,-0.92646503,-0.092732154,-0.32887697,-0.14991476,-0.5031043,-0.19361222,-0.6089727,-0.23016416,-0.70680755,palm,data\own\images\palm\palm_0038.jpg
0.0,0.0,-0.052414156,-0.19089718,-0.025801666,-0.36718416,-0.008067652,-0.47489807,0.0026370897,-0.5849217,0.09530762,-0.52254266,0.10593942,-0.7242688,0.1052502,-0.863467,0.09564629,-0.97332907,0.13792121,-0.4597144,0.17938434,-0.69171906,0.1807401,-0.84937376,0.17641261,-0.9843163,0.1600105,-0.3680907,0.20755033,-0.57534015,0.20721811,-0.7286073,0.20430906,-0.85541826,0.1642115,-0.25580522,0.19355114,-0.3982915,0.19101767,-0.50886995,0.18332624,-0.6030656,palm,data\own\images\palm\palm_0043.jpg
0.0,0.0,-0.07835994,-0.14134057,-0.111120984,-0.32125923,-0.12603453,-0.45627555,-0.15448627,-0.5681011,0.014920124,-0.51348746,0.008238821,-0.71463794,0.0029008044,-0.8405612,-0.0036288833,-0.9506776,0.086996906,-0.4997007,0.10298405,-0.7243344,0.102282874,-0.8681841,0.0955506,-0.99542457,0.14719914,-0.4438035,0.17710726,-0.6495607,0.18359946,-0.79151964,0.18298675,-0.9170132,0.20040032,-0.3510783,0.24808683,-0.49705404,0.26714614,-0.60705054,0.27746046,-0.71259135,palm,data\own\images\palm\palm_0044.jpg
0.0,0.0,-0.11998185,-0.14266701,-0.19230792,-0.30743876,-0.22375682,-0.453776,-0.25205323,-0.58238274,-0.04838753,-0.5167648,-0.06275548,-0.7203362,-0.07071509,-0.8404227,-0.07501586,-0.94859934,0.038080733,-0.5124731,0.043936964,-0.741866,0.042795654,-0.8823574,0.037411414,-0.99929994,0.10975579,-0.46829495,0.13038087,-0.67301345,0.13759328,-0.81158465,0.14490494,-0.9341131,0.18109068,-0.3864742,0.22719696,-0.5369949,0.24871154,-0.6372926,0.27010506,-0.7364249,palm,data\own\images\palm\palm_0045.jpg
0.0,0.0,-0.13673332,-0.15052103,-0.20484486,-0.31372994,-0.2456363,-0.47036824,-0.28961188,-0.5935539,-0.06832263,-0.53839535,-0.08039616,-0.73768884,-0.08645988,-0.85764706,-0.0877706,-0.9648474,0.03324288,-0.53707576,0.032645203,-0.7572027,0.0331393,-0.8868741,0.031560235,-0.9995019,0.11363405,-0.49521726,0.1345714,-0.70148736,0.14678854,-0.83458704,0.15855105,-0.9465169,0.19160633,-0.40908614,0.22851834,-0.56483644,0.24624602,-0.6671004,0.26299623,-0.7635425,palm,data\own\images\palm\palm_0046.jpg
0.0,0.0,-0.124919616,-0.1251286,-0.2042663,-0.2795671,-0.2525141,-0.42478898,-0.3054836,-0.54703325,-0.060724746,-0.49595678,-0.09193022,-0.7069177,-0.1041094,-0.836962,-0.108101554,-0.95160913,0.02606188,-0.5045761,0.015835654,-0.7345072,0.011962692,-0.88010013,0.008930442,-0.9999602,0.09791506,-0.4655222,0.1112032,-0.6720973,0.123206005,-0.8094575,0.1328002,-0.92708206,0.16355889,-0.39129332,0.19493197,-0.5334738,0.20893788,-0.63316816,0.22075614,-0.7261876,palm,data\own\images\palm\palm_0047.jpg
0.0,0.0,-0.13592137,-0.13421959,-0.21238182,-0.28009877,-0.25801197,-0.4259803,-0.30449948,-0.55204374,-0.07247286,-0.49699634,-0.09305291,-0.71047807,-0.09929991,-0.84085095,-0.09748399,-0.9531662,0.014753797,-0.5027027,0.009414185,-0.7365158,0.011032514,-0.88230294,0.014348997,-0.999897,0.08758496,-0.4629006,0.10378106,-0.66819406,0.11354054,-0.8013949,0.12755679,-0.9162757,0.15910408,-0.39012572,0.18874896,-0.5347425,0.19900313,-0.6278968,0.21254735,-0.7158217,palm,data\own\images\palm\palm_0048.jpg
0.0,0.0,-0.13410668,-0.13014297,-0.2120391,-0.2904933,-0.25720108,-0.44270107,-0.306879,-0.56313246,-0.06858898,-0.502342,-0.089079924,-0.71448076,-0.096210636,-0.8409313,-0.095378846,-0.95283943,0.017676122,-0.5107469,0.012826709,-0.73831767,0.01345691,-0.88213813,0.017648347,-0.99984425,0.09119153,-0.47129163,0.1069405,-0.6735503,0.117028736,-0.8025283,0.12776771,-0.9109933,0.15961352,-0.3967175,0.1897116,-0.54138595,0.20202945,-0.6350525,0.21493766,-0.7196482,palm,data\own\images\palm\palm_0049.jpg
0.0,0.0,-0.13191774,-0.14172024,-0.20757194,-0.2995988,-0.25415328,-0.45034778,-0.295737,-0.57711,-0.0598058,-0.51699543,-0.07749148,-0.7307504,-0.084259175,-0.85422033,-0.083657764,-0.9622916,0.027082957,-0.5179201,0.025594462,-0.7493122,0.026757391,-0.8884234,0.028447254,-0.99959534,0.09869701,-0.4757322,0.119162805,-0.6742306,0.12756844,-0.7964144,0.13616744,-0.90114,0.16860239,-0.39970666,0.19823252,-0.54212487,0.2068978,-0.63012296,0.21913384,-0.7129902,palm,data\own\images\palm\palm_0050.jpg
0.0,0.0,-0.13483216,-0.1358763,-0.20903805,-0.29907158,-0.25386265,-0.45534635,-0.30073002,-0.57857877,-0.059379037,-0.51133937,-0.07741264,-0.7198777,-0.08456399,-0.8403554,-0.083211385,-0.9493724,0.027161941,-0.516206,0.026031498,-0.7440138,0.027921148,-0.8847676,0.032060195,-0.99948597,0.09897378,-0.4751216,0.117571704,-0.6753438,0.1240887,-0.7980976,0.129495,-0.9035892,0.16590492,-0.39957863,0.19513966,-0.5426728,0.20581923,-0.6328626,0.21781063,-0.7162229,palm,data\own\images\palm\palm_0051.jpg
0.0,0.0,-0.094683856,-0.15302455,-0.1576497,-0.33445513,-0.1803111,-0.4981858,-0.20113225,-0.6341015,0.021465117,-0.5289807,0.04098868,-0.7456136,0.0630592,-0.8715714,0.090952896,-0.9732718,0.10504002,-0.5069922,0.14374015,-0.73436725,0.17556012,-0.8725151,0.20523134,-0.97871345,0.17007199,-0.4457626,0.2215873,-0.6492302,0.25818196,-0.7763179,0.28830943,-0.8792313,0.2261089,-0.35075894,0.2802378,-0.4905713,0.3078518,-0.5772501,0.32996494,-0.6550788,palm,data\own\images\palm\palm_0053.jpg
0.0,0.0,-0.09154365,-0.16692881,-0.14114767,-0.3513257,-0.15829849,-0.5223291,-0.17546603,-0.66214776,0.027621789,-0.5281958,0.058941163,-0.738424,0.086505696,-0.8604326,0.121179014,-0.96179414,0.111763105,-0.5069541,0.15398045,-0.7328448,0.1899352,-0.8660329,0.22439304,-0.9744987,0.17440681,-0.44251323,0.23034315,-0.6395008,0.2689477,-0.75752693,0.30409676,-0.86018455,0.22661813,-0.34422842,0.27858245,-0.48276904,0.304485,-0.56986123,0.33103493,-0.6496083,palm,data\own\images\palm\palm_0054.jpg
0.0,0.0,-0.11482258,-0.14250772,-0.1905589,-0.31891972,-0.212886,-0.4769928,-0.23293923,-0.6159986,-0.0099447975,-0.5388744,0.01338105,-0.75743765,0.03390593,-0.88270247,0.056742877,-0.9867227,0.07974784,-0.52191037,0.12455118,-0.7442106,0.1527837,-0.8786363,0.17847538,-0.98394436,0.15001588,-0.46549213,0.20083119,-0.6633732,0.22933815,-0.7854977,0.2522001,-0.886728,0.21140032,-0.37452912,0.26243156,-0.5180673,0.28502154,-0.6094019,0.30353418,-0.69313145,palm,data\own\images\palm\palm_0055.jpg
0.0,0.0,-0.15765432,-0.08710594,-0.26037702,-0.22463417,-0.32457796,-0.37458694,-0.4022413,-0.47162506,-0.17711942,-0.48889366,-0.20829146,-0.70117086,-0.22191761,-0.82474613,-0.22859403,-0.93675077,-0.078186646,-0.5227158,-0.08840785,-0.75169396,-0.09587172,-0.88400215,-0.100864835,-0.9949001,0.006754392,-0.51049167,0.0075895535,-0.7156059,0.0028113294,-0.8409646,-0.0009268062,-0.94548756,0.09125806,-0.45952216,0.1018896,-0.6067491,0.102847576,-0.70152986,0.10377386,-0.7905897,palm,data\own\images\palm\palm_0056.jpg
0.0,0.0,-0.16303827,-0.080816865,-0.28703225,-0.19637226,-0.3717888,-0.31580627,-0.46065527,-0.38521633,-0.20963575,-0.46035886,-0.29000166,-0.6382951,-0.33417925,-0.7483225,-0.36761233,-0.85547155,-0.12551737,-0.5106182,-0.18142919,-0.71838105,-0.2131065,-0.85328346,-0.23520215,-0.9719465,-0.04234962,-0.50833625,-0.07739481,-0.69789135,-0.10247172,-0.8209915,-0.12339314,-0.924609,0.04823122,-0.46374795,0.038309235,-0.6125707,0.024968492,-0.7044601,0.012169711,-0.78820527,palm,data\own\images\palm\palm_0057.jpg
0.0,0.0,-0.17493662,-0.04780126,-0.30713806,-0.14242293,-0.39676946,-0.2411519,-0.48062748,-0.31016594,-0.24495935,-0.42134756,-0.33986446,-0.5969327,-0.39022145,-0.70918024,-0.43114716,-0.8176173,-0.16526704,-0.47971967,-0.24077304,-0.6829924,-0.2862372,-0.82264614,-0.3237783,-0.94613296,-0.08414851,-0.48825622,-0.13700345,-0.6731839,-0.1772012,-0.7973473,-0.211624,-0.9093331,0.007404431,-0.460344,-0.016676644,-0.6064299,-0.040936273,-0.69875634,-0.06417516,-0.7901213,palm,data\own\images\palm\palm_0058.jpg
0.0,0.0,-0.16000807,-0.07630769,-0.29118118,-0.20622827,-0.38476077,-0.33226022,-0.46717635,-0.41101396,-0.19793828,-0.47218737,-0.27939793,-0.6522498,-0.3351135,-0.74841434,-0.38184324,-0.8392721,-0.11477726,-0.51669854,-0.16988789,-0.74213666,-0.21281199,-0.8642059,-0.24954663,-0.9683628,-0.03255087,-0.50653434,-0.071206816,-0.7183549,-0.10776793,-0.84106106,-0.14139253,-0.94343805,0.05514911,-0.45494306,0.041504595,-0.61665446,0.020817738,-0.7151622,-0.0014771419,-0.8065355,palm,data\own\images\palm\palm_0059.jpg
0.0,0.0,-0.13113438,-0.13548173,-0.21168263,-0.3181232,-0.25181532,-0.48265356,-0.29651684,-0.6090575,-0.059346266,-0.5433931,-0.07777237,-0.7487412,-0.0852282,-0.8653426,-0.08567491,-0.9685663,0.029233843,-0.5478245,0.039390575,-0.7643382,0.04312991,-0.89234203,0.0487962,-0.9988088,0.10270155,-0.5034227,0.12599027,-0.70514226,0.135662,-0.8248146,0.14700554,-0.9272364,0.16882148,-0.4202902,0.20528412,-0.56158847,0.22034869,-0.6467962,0.23801303,-0.7249701,palm,data\own\images\palm\palm_0060.jpg
0.0,0.0,-0.10408827,-0.18151303,-0.15964474,-0.3857322,-0.1787714,-0.564149,-0.19136262,-0.70510644,0.029673923,-0.5579435,0.05149063,-0.7743048,0.06989742,-0.8965872,0.09176293,-0.9957809,0.11415895,-0.5337263,0.15768945,-0.753025,0.18407571,-0.8768743,0.20815836,-0.9717097,0.18092328,-0.4677667,0.24090698,-0.6647189,0.27516493,-0.7796837,0.30518577,-0.87329465,0.23462321,-0.36914438,0.29585508,-0.4988888,0.32512292,-0.582082,0.35443294,-0.6564252,palm,data\own\images\palm\palm_0061.jpg
0.0,0.0,-0.08868621,-0.20927578,-0.10636217,-0.41427222,-0.09298285,-0.5953996,-0.096053906,-0.74497783,0.0950406,-0.5401913,0.14559464,-0.75269365,0.18162033,-0.874939,0.22226748,-0.97498566,0.17540634,-0.50063914,0.23926023,-0.7078495,0.28525278,-0.8350116,0.32751733,-0.9317753,0.2290846,-0.42125526,0.30663097,-0.5973469,0.3554295,-0.7049777,0.4020941,-0.7932674,0.26825497,-0.31042874,0.34767225,-0.42440385,0.3912534,-0.49960795,0.4357202,-0.5659589,palm,data\own\images\palm\palm_0062.jpg
0.0,0.0,-0.085601754,-0.21532528,-0.100453205,-0.42177254,-0.08545539,-0.60355437,-0.08974923,-0.7539184,0.099686585,-0.5389734,0.15654126,-0.7543166,0.1967811,-0.8724911,0.2407255,-0.9705932,0.18034463,-0.49634722,0.25053754,-0.7054795,0.2999453,-0.82874155,0.3441856,-0.9220381,0.23285356,-0.417542,0.31486502,-0.5924886,0.36592752,-0.6966197,0.41259322,-0.78164035,0.2713464,-0.30781677,0.35027283,-0.42183706,0.3932356,-0.49465892,0.43681577,-0.5595694,palm,data\own\images\palm\palm_0063.jpg
0.0,0.0,-0.071570225,-0.22415508,-0.06722213,-0.43920898,-0.039030362,-0.628731,-0.0355831,-0.7796065,0.13548875,-0.536382,0.21017393,-0.74410814,0.26003963,-0.8569494,0.31271267,-0.9498477,0.21380265,-0.4850835,0.29806554,-0.68626666,0.35631463,-0.80428815,0.40767914,-0.89720416,0.26212513,-0.3991252,0.35630357,-0.56337726,0.41468397,-0.6605395,0.46830887,-0.743347,0.2932684,-0.28298622,0.38038373,-0.39107957,0.42781365,-0.46052256,0.47643512,-0.5221832,palm,data\own\images\palm\palm_0064.jpg
0.0,0.0,-0.23594327,-0.04760018,-0.377683,-0.14358251,-0.26150617,-0.025505375,-0.068322904,0.04079205,-0.016520368,-0.7553312,0.02387579,-0.967224,-0.057824317,-0.9983267,-0.19352578,-0.96840984,0.23453405,-0.7232416,0.0719703,-0.3692203,-0.08875112,-0.06802456,-0.12740842,-0.05769922,0.40338495,-0.5413068,0.19523017,-0.08549739,0.023900311,0.074556805,-0.021468595,-0.02875652,0.51363,-0.3166131,0.31603658,0.08440315,0.1572052,0.185589,0.11309137,0.08515607,point,data\own\images\point\point_0003.jpg
0.0,0.0,-0.17780983,-0.16947275,-0.21943419,-0.3199441,-0.074544735,-0.19711055,0.10706164,-0.037960526,0.31021503,-0.95066637,0.22029291,-0.82600725,0.09731306,-0.70225346,0.0405044,-0.7181708,0.60026574,-0.7797122,0.33719647,-0.30101237,0.099989526,-0.12949036,0.047562696,-0.22272556,0.76180106,-0.50049824,0.47971553,-0.02981153,0.23952872,0.069522694,0.19707014,-0.05739685,0.8289575,-0.17801163,0.5889777,0.22076337,0.3735276,0.2644732,0.3376701,0.15860781,point,data\own\images\point\point_0005.jpg
0.0,0.0,-0.19336975,-0.15018575,-0.19200864,-0.32342818,0.045897324,-0.29157606,0.34000263,-0.163113,0.33275428,-0.94206405,0.4183636,-0.73030484,0.3016683,-0.57533014,0.19646877,-0.5767186,0.64192075,-0.76677096,0.48239714,-0.2982462,0.17816816,-0.10179375,0.07565306,-0.16432528,0.81534344,-0.48468181,0.6353917,-0.01814964,0.3559833,0.09434549,0.28107917,-0.021700365,0.9054945,-0.16962089,0.72719455,0.19030002,0.4843237,0.24810885,0.4233825,0.14591284,point,data\own\images\point\point_0006.jpg
0.0,0.0,-0.19553122,-0.07137919,-0.1370934,-0.05368614,0.13702746,0.032718662,0.47844356,0.13289107,0.19364005,-0.4408764,0.29408786,-0.48382494,0.5272513,-0.6119211,0.66911495,-0.743159,0.5227036,-0.2501412,0.49624398,0.008312768,0.2682382,0.08012777,0.090104036,0.034824487,0.7356065,-0.008928745,0.6225694,0.2571679,0.36761737,0.23439674,0.21960543,0.107169874,0.8525354,0.19446899,0.7629766,0.38029408,0.56108737,0.3322061,0.44666412,0.23204964,point,data\own\images\point\point_0007.jpg
0.0,0.0,-0.08002727,-0.06695647,-0.014322286,-0.052564785,0.15824871,0.0468847,0.36308807,0.12767288,0.21179275,-0.49794766,0.39883083,-0.6002692,0.5912558,-0.6355169,0.73225963,-0.6810256,0.36684722,-0.3425763,0.43843284,-0.2703577,0.27768812,-0.17158692,0.15768567,-0.18317251,0.47375774,-0.14233024,0.4891672,-0.026873104,0.31716955,0.01876399,0.21844915,-0.041083477,0.5574016,0.03889512,0.54727477,0.12270866,0.4013172,0.14232422,0.31470212,0.11212024,point,data\own\images\point\point_0008.jpg
0.0,0.0,-0.06038213,-0.062378645,-0.0006182756,-0.06636955,0.14471501,0.049636006,0.33767715,0.16072896,0.2587587,-0.54605436,0.45150083,-0.6043991,0.6303254,-0.59382725,0.8070523,-0.5904799,0.3755577,-0.37520766,0.38995385,-0.2062985,0.20358518,-0.06444381,0.15918513,-0.08691991,0.4637451,-0.16918032,0.46746764,-0.0044409344,0.27961248,0.064660266,0.23602858,-0.019507552,0.5467774,0.005534337,0.5226572,0.15657166,0.38060257,0.19771302,0.33397374,0.15748739,point,data\own\images\point\point_0009.jpg
0.0,0.0,-0.14079808,-0.118609,-0.098009676,-0.15441324,0.08294755,-0.010741587,0.27070844,0.15088804,0.22821802,-0.56672245,0.41539177,-0.6859362,0.59517,-0.6937085,0.7219864,-0.6919072,0.4566977,-0.39670688,0.41518024,-0.16588284,0.19980845,-0.08260312,0.078677945,-0.13583356,0.5765245,-0.18111989,0.4666293,0.05572249,0.2687948,0.08443272,0.18889496,-0.01293568,0.62679523,0.026769212,0.5224777,0.21248326,0.36314416,0.20889758,0.30116522,0.12822036,point,data\own\images\point\point_0010.jpg
0.0,0.0,-0.23148508,-0.057483323,-0.24649058,-0.019824078,-0.04190274,0.25058904,0.24573335,0.46419266,0.16067801,-0.6261419,0.41596726,-0.64668053,0.6250484,-0.64494854,0.7585754,-0.6515852,0.497156,-0.46374816,0.4249032,0.21849802,0.14370789,0.25923005,0.006268341,0.030726295,0.67959374,-0.19535795,0.5378243,0.42000517,0.24565591,0.40508127,0.12778762,0.15258034,0.7674031,0.085747756,0.60217,0.5399591,0.35273215,0.5004786,0.2605875,0.27799913,point,data\own\images\point\point_0011.jpg
0.0,0.0,-0.16626379,-0.3636705,-0.07674289,-0.70751786,0.20230415,-0.6442441,0.49795514,-0.4064625,0.43208957,-0.90183073,0.58330137,-0.7364428,0.46740082,-0.5958079,0.33435816,-0.5535057,0.7499007,-0.6015639,0.49543202,-0.08103995,0.118936315,0.020079069,-0.02332329,-0.10605821,0.8950293,-0.23860693,0.5865412,0.28425577,0.24846613,0.29789227,0.1614716,0.094936535,0.9369164,0.11568276,0.6140074,0.56266534,0.33122206,0.5313668,0.2777134,0.3247943,point,data\own\images\point\point_0012.jpg
0.0,0.0,-0.22472724,-0.08654613,-0.32505217,-0.20196313,-0.12684095,0.0031731431,0.12230773,0.18044895,0.15263897,-0.94158345,0.29098564,-0.95672745,0.3893479,-0.8496792,0.4428858,-0.78660816,0.4761559,-0.84284484,0.30662832,-0.25803456,0.01644469,-0.0027404223,-0.079041466,-0.123597056,0.65995705,-0.5952349,0.4516515,0.05504918,0.18111238,0.20544797,0.08964464,0.033121057,0.76626724,-0.28589264,0.56958586,0.261338,0.35433438,0.35266325,0.28074864,0.1857829,point,data\own\images\point\point_0013.jpg
0.0,0.0,-0.27995098,-0.10097607,-0.41853163,-0.21302573,-0.26422983,0.04421812,-0.022698132,0.25922668,0.053023342,-0.9538367,0.14790593,-0.98900133,0.28361112,-0.86300737,0.3731572,-0.7309499,0.43468457,-0.82875437,0.18593563,-0.12478664,-0.10867845,0.059202645,-0.17377533,-0.12914214,0.65885127,-0.5397217,0.36211544,0.1763629,0.08373745,0.2860357,0.009659252,0.08848511,0.7858672,-0.2016935,0.51768446,0.37705132,0.3035339,0.46142042,0.2521384,0.30086285,point,data\own\images\point\point_0014.jpg
0.0,0.0,-0.21222755,-0.12731433,-0.32111868,-0.26708254,-0.17590831,-0.12923786,0.011619708,-0.032163326,0.05998477,-0.88248336,0.15418163,-0.98804253,0.2551776,-0.9090241,0.31426784,-0.811031,0.35126927,-0.83109576,0.23284565,-0.32706466,0.0103961285,-0.1349231,-0.055335578,-0.25206202,0.52945536,-0.635315,0.3751032,-0.090524174,0.16712332,0.045674827,0.10029436,-0.09196389,0.6398048,-0.37102216,0.4754982,0.0849262,0.28587523,0.17605524,0.21397701,0.046324983,point,data\own\images\point\point_0015.jpg
0.0,0.0,-0.17529203,-0.15026277,-0.2623732,-0.32163796,-0.12736188,-0.28151125,0.0701964,-0.22085579,0.072994806,-0.855514,0.13086212,-0.99140054,0.18280338,-0.91363776,0.201304,-0.84054124,0.3317296,-0.81125826,0.21861489,-0.45048186,0.037919383,-0.27696973,-0.00023381445,-0.34432244,0.49406257,-0.64031595,0.33367974,-0.21284561,0.14370573,-0.09415592,0.106787354,-0.20049661,0.5953996,-0.40029177,0.4189529,-0.025475152,0.24480258,0.04785396,0.20213561,-0.058515824,point,data\own\images\point\point_0016.jpg
0.0,0.0,-0.1720969,-0.15456057,-0.20888348,-0.29063404,-0.04481152,-0.28791672,0.19441286,-0.195478,0.15751411,-0.87152505,0.18594125,-0.98256093,0.24731174,-0.88901085,0.28304875,-0.8088978,0.45906028,-0.7747345,0.2760578,-0.333676,0.08907889,-0.15211155,0.028142598,-0.19647217,0.624602,-0.54198414,0.37669495,-0.100449964,0.17243929,-0.019271608,0.12390719,-0.1405297,0.7033026,-0.28894648,0.45310146,0.069947265,0.2862552,0.11303709,0.26540524,-0.0009861477,point,data\own\images\point\point_0017.jpg
0.0,0.0,-0.25323814,-0.16011891,-0.30368602,-0.23926814,-0.106464505,-0.1665562,0.20262465,0.044517808,0.1864455,-0.86105436,0.21249464,-0.9771622,0.2712583,-0.88416064,0.30073225,-0.8155365,0.56225884,-0.7030697,0.32850376,-0.1975252,0.063185185,0.048198555,-0.07383839,0.07462289,0.76241225,-0.3827126,0.3983299,0.16738652,0.08052212,0.24229975,-0.051058784,0.11945579,0.8540192,-0.07112509,0.5117844,0.37013045,0.26647845,0.40204442,0.20593485,0.28376988,point,data\own\images\point\point_0018.jpg
0.0,0.0,-0.18282697,-0.17930464,-0.20921949,-0.32095623,-0.009786577,-0.29752493,0.24371654,-0.22326408,0.19162588,-0.94088674,0.23714736,-0.9714737,0.23437017,-0.85504127,0.22963549,-0.7987428,0.4843707,-0.84686005,0.31864694,-0.38361537,0.09820049,-0.18975502,0.03608304,-0.25907776,0.6483817,-0.6296082,0.44729435,-0.15709314,0.21591121,-0.027803332,0.1517218,-0.1361935,0.7242303,-0.3804522,0.53335667,0.0009280556,0.34533054,0.10333549,0.2932895,0.029167494,point,data\own\images\point\point_0019.jpg
0.0,0.0,-0.17717047,-0.1442177,-0.2815401,-0.32811365,-0.13651307,-0.3114872,0.08133288,-0.27030662,-0.00091584097,-0.8802191,0.016377015,-0.9736202,0.042536803,-0.98499346,0.034363713,-0.9994094,0.24274218,-0.8690956,0.15620297,-0.5486551,0.037606183,-0.32524964,0.020023897,-0.34950724,0.41092387,-0.7335543,0.2914949,-0.3504921,0.14308262,-0.19526663,0.10587825,-0.27863204,0.5240391,-0.5343451,0.39414662,-0.19547845,0.26258445,-0.08594773,0.2232589,-0.16215031,point,data\own\images\point\point_0020.jpg
0.0,0.0,-0.2626501,-0.017337352,-0.4544954,-0.13021967,-0.3446245,-0.076436915,-0.10862918,-0.014443063,-0.1604134,-0.7478913,-0.12837881,-0.9569552,-0.1962761,-0.9805486,-0.27972192,-0.95715785,0.10292732,-0.7739861,0.002574287,-0.38059118,-0.13353223,-0.10216732,-0.1665159,-0.14596324,0.29533494,-0.64415044,0.14523327,-0.15860817,-0.007618085,0.011205988,-0.04935972,-0.08827045,0.44469425,-0.46185753,0.30112752,-0.0378085,0.1501693,0.083973795,0.09248685,0.006895774,point,data\own\images\point\point_0021.jpg
0.0,0.0,-0.27383238,-0.0031562052,-0.46856883,-0.096842356,-0.3577681,0.028727235,-0.11501177,0.11431729,-0.1725522,-0.74046063,-0.23141706,-0.9119753,-0.3540195,-0.90956056,-0.4893874,-0.87206656,0.11254074,-0.7645036,-0.002277884,-0.2941524,-0.09494602,-0.03190526,-0.111706875,-0.062042736,0.32509807,-0.61499107,0.15177377,-0.07215927,0.020045957,0.0739693,-0.022407733,-0.044481453,0.48289907,-0.41600016,0.3362687,0.039292496,0.18816786,0.15038998,0.1258402,0.058437645,point,data\own\images\point\point_0022.jpg
0.0,0.0,-0.30301002,-0.0071037575,-0.48677778,-0.103663996,-0.34696534,0.027302986,-0.1011504,0.074578464,-0.15634808,-0.80061585,-0.1375551,-0.99049413,-0.1990725,-0.973361,-0.3076619,-0.8864132,0.14290664,-0.79253924,0.04179294,-0.26971862,-0.09360773,0.005219859,-0.12226198,-0.060035363,0.36806574,-0.62069064,0.17723519,-0.035108075,0.010106344,0.099480376,-0.034369864,-0.067186646,0.5339743,-0.40922898,0.34158212,0.10178095,0.17213364,0.18641858,0.12585725,0.03821764,point,data\own\images\point\point_0023.jpg
